Text,label
苹果 定制 性 安卓 可玩性 高 ,None
约 约 约 ,Happiness
土豪 甩 说 爱 爱 不在意 事后 不爱 ,Disgust
养狗 懂 永远 驯化 东西 负责 ” 万宁 妈妈 ,None
脸上 肉 遮不住 干脆 全 露出 ,None
那年 近几年 夺冠 最好 时机 热火 三 巨头 成型 公牛 板凳 一群 匪徒 可惜 ,Sorrow
艺兴 花花 见面 这俩 聊起 音乐 眼睛 里 光 ,None
嘴上 长 四个 口腔溃疡 ,None
比分 真的 追 太紧 看 紧张 死 ,Fear
考试 英语 考 ,None
枕上 书有 很 详细 两个 从头到尾 过程 比较 虐 结局 好 ,Sorrow
哈哈哈哈 说 病 ,Happiness
" 恩恩 , 系甘 ! ! 左 烟台 读  ",None
雪松 ,Disgust
问话 真的 很 礼貌 ,None
当时 村里 头 = = ,None
说 波 明天 找 眼睛 ,None
好多 哈哈哈 哈哈 ,Happiness
老师 沉迷 支付宝 ,None
最近 绿茶 婊 感受 很 深切 绿茶 婊真 tm 一种 神奇 ,Disgust
玩 几天 ,None
大明 很 流弊 ,None
哈哈 放假 ,Happiness
好多 羊 好萌 好萌 想 抱抱 玩 ,Love
看过 一部 离婚 前 规则 好 感动 ,Love
肿 回事 包场 ,None
国际 接轨 美国 提 我国 人权 法案 ,Disgust
想 嫁 机会 ,None
哈哈哈哈 丑 哭 说 ,Happiness
原则 办事 很多 原则 字 ： 看 心情 心情 过生日 ,None
哈哈 快 找 教 ,Happiness
哈哈哈 很巧 礼拜 吃 哈哈 ,Happiness
你好 黑人 徐 小黑 半黑 半黄 徐丹 死 ,None
芋亲 大声 呼喊 某人 换 头像 ,None
最后 一局 分咬得 好 紧 最后 球 扣下去 激动 跳 起来 ,Fear
越发 纠结 值得 买 ,None
这时候 遍体鳞伤 估计 张 后悔 不太好 机会 ,None
游泳 哈哈哈 哈哈哈 哈哈哈 ,Happiness
快 回来 最近 好多 八卦 哦 ,None
肉 ,Disgust
再 熟悉 教练 说 男 暴力 灌输知识 ,Disgust
悄悄的 说 不好 ,Sorrow
系 遮 太 娇小 哈哈 ,Happiness
低落 没关系 睡一觉 起来 一条 好汉 ,None
晚上 小伙伴 吐 完槽 晚上 上课 论文 老师 批惨 整个 不好 ,Sorrow
骑士 稳赢 防守 变得 好多 教练 醒 ,None
忍不住 买 吃 口太甜 只好 扔 ,None
求 别来 好多 外地人 跑 云南 做生意 特别 旅游 景区 火车站 旁边 特别 坑人 麻烦 带回去 别来 坑人 ,Disgust
想法 说明 成熟 总 装逼 ,Disgust
～ 特别 开心 ,Happiness
真 睡 认 真的 ,None
拍摄 技术 好 ,Love
凤凰 2004 年 参加 cctv 青年歌手 赛 第七名 理解 草根 ,Disgust
告诉 我开 电脑 做事 ,None
还好 情况 前 看 完 来不及 ,None
吃饭 比较慢 狼吞虎咽 会 胃 疼 ,None
求求 月 老 男朋友 优先 派 送给 可爱 仙女 ,Love
哈哈 鸭子 每日 我乐 开怀 ,Happiness
估计 毕业 那会 相比 冰山一角 ,None
儿童节 快乐 哦 宝贝 ,Love
那得 穿着 某人 极力推荐 那双 巨牛 逼 防水 靴子 进水 ,None
和田 馥 甄 宝宝 哈哈哈 哈哈哈 ,Happiness
好 说好 说 记得 外表 高端 大气 上档次 低调 奢华 内涵 哈 ,Happiness
放 几个 月 假 咯 ,None
说 好 喜欢 风格 衣服 可惜 穿不出 效果 ,Love
老实人 c 告 bqj ,None
这台 电视机 电脑 ～ ～ 屏幕 ～ 额 ～ 求 陪伴 ,None
优秀 ,None
藕 藕 藕 藕 藕 藕 哼 一声 好 搞 爆炸 头 抢镜 ,Disgust
巴神 ,Love
演技 真 没得 诟病 ,None
别 矫情 没完没了 ,Disgust
做 这人 不靠 谱 见 女 承诺 哼 ,None
哈哈哈 小手帕 哈哈 买家 秀 爱特 姐姐 好评 写 评语 ,Happiness
人贩子 手上 娃 被生 贩卖 ,None
第一次 跳 ～ 哈哈 陈妍彤 课 ,Happiness
好 我过 多年 ,Sorrow
麻麻 说 瘦 ,Love
老师 任性 褪下 老师 外皮 再 噗 哈哈 ,Happiness
北京 饮食 差 ,Disgust
看 黑 饺子 黑木耳 ,None
元旦 快乐 哦 ～ ～ ,Love
yy 说 喜欢 电台 主播 过年 还给 发红包 好 感动 好开心 好 喜欢 酱 ,Love
老子 三条 回复 理清 思路 噢 ,None
晚上 502 玩 晚上 游戏 真 太 爽 ,Love
松 门 下雨 几天 热 空调 不行 ,None
走 手机 博主 推荐 李杰灵 店 好 店 安利 实在 恶心 ,Disgust
好 快 年 ,Sorrow
美丽 迷住 哈哈哈 哈哈 ,Happiness
很 厉害 ,Love
劝 做 样子 ,None
学校 同学 推 消防栓 门边 铁皮 割伤 手腕 缝 针 还好 影响 前 天 中考 体育考试 ,None
最美 学生 时代 工作 几年 应该 最 艰苦 ,None
舅舅 意大利 ,Happiness
看着 一水 好评 应该 鼓起勇气 看 ,None
恩 离开 泸沽湖 丽江 出发 ,None
咸 感觉 诶 串味 哒 挺好吃 ,Love
对门头 确实 巨 好看 没错 ,Love
本来 很漂亮 好 ,Love
好 ,None
拉近 别 松手 别 放弃 ,Happiness
明白 投票 第六 第七 ,None
那门 只能 最高 10% ,None
这款 很 抗造 ,None
战争场面 看 海战 拍 成 过瘾 不失 真实 很 不错 细节 很 好 ,Love
夸 超 可爱 好 ,Happiness
神人 点化 感动 不行 ,Love
社区 中国 人会 刻 南瓜 灯 很 无聊 ,None
互补 ,None
喜欢 第二章 第四章 ,Love
丹丹 梦想 但素 好 难过 ,Sorrow
尊重 算是 看 吃货 姑娘 痴心 份 ,None
好 幸福 听听 就让 激动 东东 那种 性格 特别 好 孩子 楼主 昨晚 最 幸福 谢谢 分享 东东 照片 ,Love
哈哈 送人 去年 毕业 最后 回 寝室 事 应该 长大 一窝 雪白 小肉球 ,Happiness
超 温柔 ,Love
吃喝 精神 特别 出门 出门 第一次 大便 每次 需要 测个 体温 ,None
好 漂亮 ,Love
尝试 雾化 生理盐水 做 雾化 咳嗽 排 痰 很 ,None
噢 哦 上次 看 照片 酒店 不错 ,None
喜欢 ,Sorrow
肯定 韩剧 综艺 看多 ,None
皮卡 照看 哥哥 开脑 洞 ,None
几天 后背 舒服 下午 表姐 做 美体 顺便 做个 护理 ,None
高光用 牌子 灵 不灵 ,None
真会 享受 外 ,Love
开放 姿态 看 产品 ,None
评委 尊重 评委 意见 咯 ,Disgust
回事 可恶 更新 讨伐 ,Disgust
同学 这期 快本 笔笔 路人 转粉 哈哈哈 反复 听 嘴 ,Happiness
自古 真情 留不住 套路 留 人心 ,Sorrow
成都 忘 吃 后悔 ,Sorrow
心疼 好不容易 涨 体重 ,Sorrow
嫌弃 嫌弃 爱 ,Love
不好意思 乐意 无权 干涉 讨厌 ,Disgust
五块 钱活 一周 ,None
我爱你 我爱你 生气 快快 睡觉 晚安 ,Love
真的 很 难吃 哈哈哈 ,Disgust
特别 开心 喜欢 ,Happiness
点解 感红 噶 55555555555555555555555555 ,None
宝宝 多大拉 想要 女儿 女儿 听话 儿子 太 调皮 ,None
说 东西 真不知道 回事 ,None
说 杰宝 ,Disgust
正好 想 学 ,None
脑公 可爱 炸 好好 工作 ,Love
失眠 说 轮班 睡 不好 ,None
东北 零下 2.30 度 太冷 零下 十度 左右 ,None
大叔 这件 衣服 连衣裙 会 一套 上架 很 喜欢 一件 驼色 加 红色 腰带 一套 上架 ,None
收到 刘帅 点赞 受宠若惊 ,Happiness
承认 整容 婊有 纯天然 好看 ,Disgust
太 八卦 俩 特别 好看 ,Love
逆 腻 逆光 女孩子 特殊 吸引力 -- ,None
精神 很 好 偶 婆婆 老公 爸爸 好 朋友 妻子 ,Love
朋友 接到 追债 电话 ,None
重点 化妆 二字 花露水 ,None
大道 寺 那种 甜 nice 美少女 ,Love
男人 真的 始终如一 爱 感觉 煎熬 ,Fear
想 吃 虫 简单 ,None
不忍 直视 · · · ,None
奔 哈哈 ,Happiness
世界 唯一 女儿 死 掉 妈妈 脆弱 女儿 死 掉 妈妈 坚强 ,None
千里迢迢 四川 生病 想家 再 难受 哭 轻易 婊 砸 气 哭 ,Disgust
喜欢 蜜汁 炖 鱿鱼 暖阳 倾城 ～ 看 ,Love
嘉宾 ,None
感觉 很 好吃 样子 ,Love
好吃 好玩 哈哈 ,Happiness
夜 叫个不停 特别 吵 ,Disgust
儿子 特么能 可爱 爱 认 做 干妈 哈哈 ,Happiness
影得 唔 错 张 ,None
真 好 吃 两次 蛋糕 表白 两次 ,Love
哈哈 la 好 地方 快 找 玩儿 咯 ,Happiness
好奇 宝宝 告诉 回事儿 ,None
好 谢谢 本来 想 冲锋衣 ,Love
明白 同学 说 圆通 ,Disgust
哈哈 问题 ～ 萌 波波 仔 元旦 快乐 ,Love
私信 评论 回复 太 麻烦 ,None
阶段 一辈子 （ 优秀 女孩 答案 a ,None
200 400 800 够 亚运 应该 再报 1500 ,None
看过 新闻 爆 这群 水军 骂乐视 中国 网名 素质 真 不敢恭维 大部分 读过 大学 ,Disgust
哈哈 好久 终于 ,Happiness
摸头 摸头 那要 好 心情 ,None
哦 优秀 ,None
日本 东北 跑 陕北 抗日 曲线救国 ,None
好像 特别 批准 哦 ,None
没事 食 啤酒 炸鸡 ,None
歌咧 重点 回答 ,None
感觉 最 喜欢 看 豆瓣 插画 ,Love
说 贱 b 贱 b 没错 ,Disgust
眉毛 哈哈哈 哈哈 一想 妈 真的 贴心 ,Happiness
画条 横线 划 重点 仔细 想想 改变 腿 改变 审美观 一种 策略 好 厉害 ,Love
花絮 海报 美好 ,Love
环境 ,None
厉害 忘 说 见面 ,Disgust
听说 打人 有人 聚会 做次 评论 违法 影响 好 ,Disgust
马赛克 差评 那才 歌词 欧巴 心声 ,None
报 欢喜 ,Love
成都 专柜 早 找 地方 朋友 帮 买 专柜 最后 ,None
大厂 圈钱 独立 创意 游戏 真 玩家 归属 ,None
说 我爸 祖宗 爸 祖宗 想 说 说 喽 ,Disgust
喜欢 童年 好阔 耐 ,Love
哈哈 超超 干嘛 激动 徒弟 教出 马路 杀手 很 骄傲 ,Happiness
心酸 ,Sorrow
感觉 故意 李晨 确实 一段 送 姑娘 心形 石头 黑 历史 ,None
一只 手 拖 箱子 手 打针 平衡 ,None
发现 你姐 高 高 ,Love
无,None
死个 女儿 试试 发财 ,Disgust
哦 一点 业务 合作 欢迎 杭州 ,None
不像 辣 苛求 白度 够用 ,None
永远 笑 感觉 ,Love
哈哈哈 说 ,Happiness
很 好 办法 走 远点 ,None
也许 逃不出 集体 意志 最 喜欢 史 塔克 演奏 典范 ,Love
头一回 见 吓死 宝宝 ,Fear
买 犹豫 ,None
自带 景深 效果 拍 真的 很 单反 ,None
回 革命 友谊 那条 悲伤 ,Sorrow
当天 使 九点半 夺命 连环 call 说 魔鬼 金龙 想骏骏 ,None
迷人 ,None
理性 ～ ,Love
哈哈哈 哈哈 超 开心 ,Happiness
# 解说 瓶子 # 告白 视频 雷蛇 耳机 七夕 大礼包 七夕 孤单 ,None
高 好伐 ,None
少 不行 旱涝 受不了 ,None
心情 很 糟糕 ,Sorrow
聪明 帅 ,Love
说 赚 外快 ,None
组装 肉 ,None
好像 野马 马路 害怕 ,Fear
神 总是 赢 太 苛刻 国足 比比 平衡 ,None
引诱 吃货 ,None
说话 各有 腔调 真诚 真实 好 ： ） ,Love
银行 队 教练 作死 ,Disgust
可怜 摸摸头 看 朵朵 ,None
热巴 真实 声音 充满 好奇 ,None
说 吃 天天 监督 哈哈哈 哈哈 ,Happiness
说 家长 教育 方式 欠缺 孩子 跳楼 说明 孩子 心理 状态 问题 下意识 逃避 很 恐怖 ,Fear
那种 整个 单位 彩色 黑黢黢 ,Sorrow
想想 朋友 中有 很多 程序员 ,None
唉 吃 太 上火 吃 太 热气 ,Sorrow
家 不错 ,Love
哈哈 level 需要 提高 ,Happiness
系食 新鲜 好 饮料 添加剂 好 饮 饮料 ,Love
老 母亲 心拔 凉拔 凉 ,Sorrow
我能 说 真的 很 脏乱差 ,None
说 故事 ,None
侧漏 原因 往往 纸尿裤 腿围 松 选 合适 号码 很 ,None
张嘴 就数 姐姐 滴 最 臭 惹 ,Disgust
素质教育 落实 很 好 哦 ,Love
歪 玩意 几块 ,None
话 没法 说 ,Sorrow
老 女人 哈哈 说 · · · · ,Happiness
哈哈哈 发现 阿横 鬼 ,Happiness
说 滴素 换岗 原因 丫 ,None
哈哈 可想 老婆 听说 胖 很多 那家伙 ,Happiness
真不知道 问 空乘 公司 面试 ,None
翻译 : 错 剧 别怪 小说 头上 小说 辛苦 写 ,Disgust
回来 肯定 超级 牙白 喜欢 x ,Love
妹纸 单独 寄 忘记 本来 寄点 别的 牌子 小样 下回 寄给 哈 ,None
欣赏 第五 张 半小时 ,Love
账户 美女 ,None
～ 哒 ,Love
好 道理 诶 得到 安慰 ,None
晴天 依旧 ,None
反杀 想 哭 ,Sorrow
吃 撸 串儿 口感 ,Love
～ 一妻多夫 带不带 劲 ,None
人爱且 疼 乖乖 ,None
买 那种 袋装 泡面 袋子 泡 超省 ,None
孳 孳 孳 低调 ,None
惊喜 早就 王俊凯 公开 做好 心理准备 就行了 祝福 谢谢 ,Happiness
喜欢 弯 ,None
唯一 ,None
注意 好 骚扰 恶心 大嘴 猴 ,Disgust
好 赔 代购 五百多 ,Sorrow
辉夜 姬 小姐姐 告诉 很 想 做 朋友 ,None
说 没用 听不懂 方言 ,Disgust
下午 买 牛肉 学 做 起来 ,None
最 喜欢 手艺 男人 ,None
哇哇 听 很 好玩 看 星星 烧烤 海边 晚上 凉 睡袋 备 厚点 ,Happiness
话 说 做 暴雨 梨花 针 后背 针 ,None
噢 说 无缘无故 面包 活活 吃成 胖子 颜值 ,None
乐园 酒店 达蓬 酒店 开元 住 ,None
喜欢 抽奖 送 ,None
图片 帅哥 暂时 跳 够不着 班 死 高佬 ,None
会 气象厅 运营商 发 消息 ,None
爪子 永远 安定 ,None
感觉 像是 好事 提前 祝贺 先 ,None
哈哈 先 用心 养好 再 再 拍照 ,Happiness
明明 包包 寻 三千 女儿 ,None
号 需要 心疼 妈妈 ,Disgust
晚上 看 电影 ,None
买单 哈哈 最近 脸超 胖 ,Happiness
哈哈哈 找个富 二代 嫁 打扫卫生 多好 ,Happiness
速冻 膜 膜 哒 干点 铁盘 芝心 好吃 点 ,None
一半 ,None
重量轻 一屡 仙女 飘飘 此女 天上 ,Love
提前 预定 酒店 不怎么样 问 连夜 逃走 ,None
谢谢 好友 愿 幸福 快乐 陪伴着 ,Love
这话 没法 接 ～ ,None
爱 娃儿 看 臭豆腐 ,Happiness
真的 永远 不醒 装睡 ,Disgust
哈哈 泡 糖水 吃 ,Happiness
字 反 ,None
太难 喝 款 ,Disgust
最近 同渠 交道 先 发觉 渠地 好 恐怖 冇 d 规矩 称霸 噶 ,Disgust
生前 何必 贪睡 死后 自会 长眠 ” 一堆 话 口音 高三 班主任 滴 ,None
做成 微笑 头 雕会 更好 ,None
不用 庆幸 你好 友好 一点多 请 吃吃饭 饭 王道 ,Love
干活儿 躺 峡谷 热闹 ,None
喜欢 ab 哈哈 同道中人 ,Disgust
想 智商 完 ,None
冲 id 赞 ,Love
好 只能 安慰 郁闷 要命 ,Sorrow
美美 郑爽 戏 中能 日常 就别 想 一去不复返了 ,None
只会 往前 看 ,None
谢谢 我要 坚信 为母 行 ,Happiness
搞 快麻 好 嗦 红色 ,None
开机 意味着 国家 安全 ,None
无,None
改不了 狂 行 我试 不行 ,None
干才 会 胖 哦 ,None
我能 几个 干 实事 朋友 少 几个 整天 搞球 谈 朋友 图书馆 喝 rio 灌醉 几个 看不起人 ,Disgust
大声 喊 加油 嗓子 哑 骗子 说好 下课 买 东西 先不说 东西 不见 大骗子 ,Disgust
意外 南方 小伙 欣赏 方言 西安 话 很 土 西安 话 话 唱歌 真的 很 感觉 ,Happiness
男 三 男 女 ,None
嘿嘿 谢谢 乖乖 毕业 回来 工作 ,Happiness
哈哈 ,Happiness
卓玛 同学 看好 哦 加油 ,Love
孙俪 不加 v 奇怪 ,None
动耳骨 耳垂 好像 挺厚 打算 左二右 ,None
肯定 闪婚 隆重 ,None
yes ～ 家粉 类 不错 ,Love
六点 ,None
一眼 撒 晓得 说 反话 戳穿 戳穿 ,None
退出 游戏卡 电脑 问题 ,Disgust
喔 好 热闹 样子 干嘛 ,None
国内 票房 说 日本 票房 应该 会 很 不错 行定 勋 导演 春马 金字招牌 ,Love
晕倒 春风 不解 绿叶 风情 ,Sorrow
同居 x 骚扰 上学 没干 过点 摸脸 牵手 事 ,Disgust
哈哈哈 这是 画 画 有趣 滴 分享 ,Happiness
东西 想 晒 晒 不想 晒 晒 绑架 ,None
发量 掉 吓人 ,None
红卫兵 乱 帽子 红卫兵 素质 保卫 好 ,Disgust
群众 眼睛 雪亮 群众 喜欢 认了 回 学校 再学上 10 年 ,Disgust
rr 新年快乐 哈哈 rr 放 ,Happiness
代 问候 户口本 ,None
传说 中 新玉缀 大户 算啦 次次 放 护栏 回答 同一个 问题 ： 好 危险 不怕 掉下去 ,Fear
手动 难过 想不到 够 王子 ,None
恩 常用 拢共 三次 很少 出远门 ,None
感觉 老师 安慰 ,Sorrow
恩恩 逛过 家 家 高跟鞋 高度 镇住 没敢 尝试 ～ 高 鞋子 穿 舒服 感觉 ,Love
滴 滴 有木有 好看 电视 小说 推荐 ,Happiness
怪不得 最近 眼睛 不好 ,Sorrow
哈哈 越来越 注意 ,Happiness
弱小 蹲 墙缝 ,None
lwjj 读 书 疑问 不行 ,Disgust
想 初二 本原 看 这辈子 拍出 心目 中 鬼吹灯 盗墓 笔记 ,Sorrow
半格 非全 画幅 机子 拍 ,None
喝牛奶 胃痛 爱 吃 肉 补充 蛋白质 ,None
当天 说 天时地利人和 ,None
娃 抢 电视 看 ,None
你家 人少 说 东屋 东西 搬出去 抬回去 ,None
掂 我会 死 夸大 事实 乱传 无事生非 ,Disgust
最好 快播 真的 超级 好用 ,Love
怀念 大学 时光 ,None
猥琐 气息 十足 好 ,Disgust
需要 一双 高帮大 棉靴 哈哈 ,Happiness
发生 事 想不到 遭遇 最 惨 施暴者 亲人 很 无助 ,Disgust
用过 感觉 最 适合 唇膏 chanel 丝绒 37 mac diva 12 号 好 厉害 抽空去 专柜 试一试 ,Love
" 美美 美 , 液化 一点点 棒 ! ! ! ! ! ! ! ! ! ! ! !  ",Love
听说 亲戚 有次 恐怖 ,None
问题 户型 属实 喜欢 ,Love
看 系统 版本 最新 118 续航 性能 优化 ,None
羽墨 无感 九 人行 最 温馨 ,Love
小花 不小 不小 ,None
长 副 爱 模样 ,Love
语言 艺术家 ～ 毛 不易 ,None
偷懒 找到 好 理由 ,None
饭 太 好吃 滋味 ,None
看 花絮 快乐 大本营 两个 互动 很 好 放个 慢动作 放个 致爱 爱 谢谢 ,None
脸上 动过 刀子 ,None
会 ,None
系列 全 看过 只不过 忘 ,None
十天 胳膊 感觉 不到 酸痛 ,None
我刚 感悟 忙 感悟 ,None
很 害怕 老谈 编剧 虐 看看书 抱 走 谈谈 ,Fear
权力 游戏 看不下去 第三集 arya 瑟曦 死 心累 ,Sorrow
朋友 告诉 千万别 升级 ,None
国家 更好 待遇 会 增加 开支 民众 希望 增税 不想 掏钱 只能 压榨 医务人员 ,Disgust
第五 张 好看 最 喜欢 第七 张太 可爱 ,Love
破伦 琢磨 ,None
开心 嘿 ,Happiness
常识 问题 夜华小仙 男 ,Disgust
想 问 颜色 爱心 升级 ,None
哈哈哈 哈哈 好 有意思 画 完 能带 回家 感觉 还会 再 哒 ,Happiness
真的 真的 很 年轻 年 年 十八 ,Happiness
中 ,None
哈哈 欣欣 · · · ,Happiness
哈哈哈 好运 会 降临 哒 ,Happiness
妈妈 不让 喝 偷 喝 ,None
可不 儿子 女儿 可爱 ～ ,None
哈哈哈哈 哈哈哈 一把 ,Happiness
喜欢 吃 鹌鹑蛋 ,None
果然 学好 语气 听不出来 ,Disgust
真的 绝对 欺骗 ,Love
母亲 膝关节 不好 蹲起 费力 活动 响声 受凉 疼痛 该不该 锻炼 ,None
找点 水泥 掺 爱情 坚不可摧 哈哈哈 哈哈哈 哈哈哈 哈哈哈 ,Happiness
哈哈 帝都 寸土寸金 吸引 八方 宾客 ,Happiness
感谢 俩 犊子 痛下决心 离开 舒适 区 转型 ,Disgust
总烦 花 姐姐 嫌弃 我要 矜持 点儿 ,None
会 时间 很长 会 ,Love
明星 粉丝 礼貌 应该 看 一眼 挽住 胳膊 ,None
哦 开心 好 咯 ,Disgust
好 赚了钱 买 真的 ,Happiness
晓得 噢 说 反话 晓得 ,None
旅行社 哈哈 最近 还好 身体 咋样 ,Happiness
颜值 高 喜欢 看 ,None
果真 丑 作怪 嘴 臭快 闭嘴 ruai ,Disgust
图书馆 呆 ,None
猪 队友 组队 嘻嘻 ,Happiness
请问 学姐 见到 mm 紧张 ,None
公司 苏州 项目 启动 ,None
呀呀 酒吧 玩 ,None
有人 很 喜欢 很 热爱 工作 ,Love
说 长膘 说 唷 ,None
自行 淘宝 买 摄像头 ,None
闲人 瞎 听听 ,None
干粮 湿 粮 英国 斗牛 想 问张 医生 配合 干粮 英国 斗牛 需要 吃 几顿 ,None
哈哈 巧 南京 ,Happiness
配音 太 奇怪 控凯 凯王 ,None
crazy 身残志坚 钕 籽 ,None
早 两心同 何苦 惹 错付 情衷 看 失魂落魄 心动 ,Sorrow
～ 孩子 懂得 真 ,Love
完 ,None
月 会 喝 ～ ,None
孤陋寡闻 ,None
超软超 舒服 ～ ,Love
关键 老子 明明 黑 努力 排嫩个 后头 想起 好 心酸 ,Sorrow
" 排斥 , 会 , , 粗细 搭配着  ",None
